Filename,Class_Label,Dataset_Type,File_Path
mangrove_985.webp,mangrove_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\mangrove_forest\mangrove_985.webp
mangrove_986.jpg,mangrove_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\mangrove_forest\mangrove_986.jpg
mangrove_987.jpg,mangrove_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\mangrove_forest\mangrove_987.jpg
mangrove_988.webp,mangrove_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\mangrove_forest\mangrove_988.webp
mangrove_989.png,mangrove_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\mangrove_forest\mangrove_989.png
mangrove_99.jpg,mangrove_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\mangrove_forest\mangrove_99.jpg
mangrove_990.jpg,mangrove_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\mangrove_forest\mangrove_990.jpg
mangrove_991.jpg,mangrove_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\mangrove_forest\mangrove_991.jpg
mangrove_992.jpg,mangrove_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\mangrove_forest\mangrove_992.jpg
mangrove_993.jpg,mangrove_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\mangrove_forest\mangrove_993.jpg
mangrove_994.jpg,mangrove_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\mangrove_forest\mangrove_994.jpg
mangrove_995.webp,mangrove_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\mangrove_forest\mangrove_995.webp
mangrove_996.jpg,mangrove_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\mangrove_forest\mangrove_996.jpg
mangrove_997.webp,mangrove_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\mangrove_forest\mangrove_997.webp
mangrove_998.png,mangrove_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\mangrove_forest\mangrove_998.png
mangrove_999.jpg,mangrove_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\mangrove_forest\mangrove_999.jpg
tropical_1.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1.jpg
tropical_10.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_10.jpg
tropical_100.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_100.jpg
tropical_1000.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1000.webp
tropical_1001.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1001.jpg
tropical_1002.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1002.webp
tropical_1003.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1003.webp
tropical_1004.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1004.jpg
tropical_1005.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1005.webp
tropical_1006.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1006.webp
tropical_1007.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1007.jpg
tropical_1008.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1008.webp
tropical_1009.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1009.jpg
tropical_101.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_101.jpg
tropical_1010.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1010.webp
tropical_1011.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1011.webp
tropical_1012.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1012.jpg
tropical_1013.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1013.webp
tropical_1014.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1014.webp
tropical_1015.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1015.jpg
tropical_1016.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1016.jpg
tropical_1017.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1017.webp
tropical_1018.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1018.webp
tropical_1019.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1019.webp
tropical_102.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_102.jpg
tropical_1020.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1020.jpg
tropical_1021.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1021.jpg
tropical_1022.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1022.jpg
tropical_1023.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1023.webp
tropical_1024.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1024.jpg
tropical_1025.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1025.webp
tropical_1026.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1026.jpg
tropical_1027.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1027.webp
tropical_1028.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1028.webp
tropical_1029.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1029.jpg
tropical_103.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_103.webp
tropical_1030.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1030.jpg
tropical_1031.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1031.jpg
tropical_1032.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1032.webp
tropical_1033.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1033.jpg
tropical_1034.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1034.jpg
tropical_1035.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1035.webp
tropical_1036.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1036.webp
tropical_1037.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1037.jpg
tropical_1038.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1038.jpg
tropical_1039.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1039.webp
tropical_104.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_104.jpg
tropical_1040.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1040.jpg
tropical_1041.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1041.jpg
tropical_1042.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1042.webp
tropical_1043.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1043.jpg
tropical_1044.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1044.jpg
tropical_1045.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1045.webp
tropical_1046.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1046.jpg
tropical_1047.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1047.webp
tropical_1048.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1048.webp
tropical_1049.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1049.jpg
tropical_105.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_105.jpg
tropical_1050.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1050.jpg
tropical_1051.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1051.jpg
tropical_1052.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1052.jpg
tropical_1053.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1053.webp
tropical_1054.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1054.jpg
tropical_1055.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1055.jpg
tropical_1056.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1056.jpg
tropical_1057.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1057.jpg
tropical_1058.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1058.webp
tropical_1059.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1059.jpg
tropical_106.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_106.webp
tropical_1060.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1060.jpg
tropical_1061.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1061.webp
tropical_1062.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1062.jpg
tropical_1063.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1063.jpg
tropical_1064.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1064.webp
tropical_1065.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1065.webp
tropical_1066.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1066.webp
tropical_1067.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1067.jpg
tropical_1068.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1068.webp
tropical_1069.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1069.webp
tropical_107.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_107.jpg
tropical_1070.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1070.jpg
tropical_1071.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1071.jpg
tropical_1072.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1072.webp
tropical_1073.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1073.webp
tropical_1074.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1074.webp
tropical_1075.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1075.webp
tropical_1076.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1076.jpg
tropical_1077.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1077.jpg
tropical_1078.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1078.webp
tropical_1079.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1079.webp
tropical_108.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_108.webp
tropical_1080.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1080.jpg
tropical_1081.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1081.jpg
tropical_1082.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1082.jpg
tropical_1083.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1083.jpg
tropical_1084.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1084.webp
tropical_1085.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1085.webp
tropical_1086.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1086.jpg
tropical_1087.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1087.webp
tropical_1088.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1088.webp
tropical_1089.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1089.jpg
tropical_109.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_109.jpg
tropical_1090.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1090.jpg
tropical_1091.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1091.jpg
tropical_1092.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1092.jpg
tropical_1093.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1093.webp
tropical_1094.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1094.jpg
tropical_1095.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1095.jpg
tropical_1096.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1096.webp
tropical_1097.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1097.webp
tropical_1098.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1098.jpg
tropical_1099.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1099.jpg
tropical_11.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_11.jpg
tropical_110.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_110.jpg
tropical_1100.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1100.jpg
tropical_1101.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1101.webp
tropical_1102.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1102.webp
tropical_1103.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1103.jpg
tropical_1104.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1104.jpg
tropical_1105.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1105.jpg
tropical_1106.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1106.jpg
tropical_1107.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1107.jpg
tropical_1108.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1108.webp
tropical_1109.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1109.jpg
tropical_111.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_111.webp
tropical_1110.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1110.jpg
tropical_1111.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1111.jpg
tropical_1112.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1112.webp
tropical_1113.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1113.jpg
tropical_1114.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1114.jpg
tropical_1115.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1115.jpg
tropical_1116.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1116.webp
tropical_1117.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1117.jpg
tropical_1118.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1118.jpg
tropical_1119.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1119.webp
tropical_112.png,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_112.png
tropical_1120.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1120.jpg
tropical_1121.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1121.jpg
tropical_1122.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1122.webp
tropical_1123.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1123.jpg
tropical_1124.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1124.jpg
tropical_1125.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1125.jpg
tropical_1126.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1126.webp
tropical_1127.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1127.jpg
tropical_1128.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1128.jpg
tropical_1129.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1129.webp
tropical_113.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_113.webp
tropical_1130.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1130.webp
tropical_1131.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1131.jpg
tropical_1132.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1132.webp
tropical_1133.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1133.jpg
tropical_1134.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1134.jpg
tropical_1135.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1135.jpg
tropical_1136.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1136.jpg
tropical_1137.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1137.jpg
tropical_1138.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1138.webp
tropical_1139.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1139.webp
tropical_114.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_114.jpg
tropical_1140.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1140.jpg
tropical_1141.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1141.webp
tropical_1142.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1142.jpg
tropical_1143.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1143.jpg
tropical_1144.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1144.webp
tropical_1145.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1145.jpg
tropical_1146.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1146.webp
tropical_1147.webp,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1147.webp
tropical_1148.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1148.jpg
tropical_1149.jpg,tropical_rainforest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\tropical_rainforest\tropical_1149.jpg
